"Match","Date","Team","Player ID","Full Name","Role","Played","Runs","Balls","4s","6s","SR","Dismissal","Overs","Maidens","Dots","Runs Conceded","Wickets","Econ","Catches","Stumpings","Run Outs","Pts Bat","Pts Bowl","Pts Field","Pts SR","Pts Econ","Pts XI","Fantasy Points","Source","In Squad List","Bat Order","L1 Recon","L2 Recon","Match Status","Recon Flag","Player Recon"
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:298438","Jason Roy","BAT","Y","0","2","0","0","0","caught","","0","0","0","0","","1","0","0","-2","0","8","0","0","4","10","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:897549","Will Jacks","AR","Y","2","3","0","0","66.7","caught","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:296597","James Vince","BAT","Y","17","18","2","0","94.4","bowled","","0","0","0","0","","0","0","0","25","0","0","0","0","4","29","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:604302","Nicholas Pooran","WK","Y","58","22","5","5","263.6","","","0","0","0","0","","2","0","1","116","0","22","0","0","4","142","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:914541","Sherfane Rutherford","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:662973","Sam Curran","AR","Y","60","39","5","3","153.8","","2.5","0","4","27","2","10.8","1","0","0","106","76","8","0","0","4","194","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:550235","Tom Curran","AR","Y","0","0","0","0","","","2.5","0","3","28","1","11.2","0","0","0","0","33","0","0","0","4","37","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:793463","Rashid Khan","AR","Y","0","0","0","0","","","3.3","0","7","34","1","10.2","1","0","0","0","37","8","0","0","4","49","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:277912","Trent Boult","BOWL","Y","0","0","0","0","","","3.3","0","8","17","1","5.1","0","0","1","0","46","6","0","0","4","56","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:473191","Richard Gleeson","BOWL","Y","0","0","0","0","","","3.2","0","9","25","4","7.89","0","0","0","0","141","0","0","0","4","145","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:457279","Olly Stone","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:887207","Ollie Pope","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:789729","Callum Parkinson","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:747315","Nathan Sowter","BOWL","Y","0","0","0","0","","","1.7","0","5","11","0","6.6","2","0","0","0","5","16","0","0","4","25","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTMILO","ci:1396331","Ollie Sykes","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:665053","Zak Crawley","BAT","Y","13","11","1","0","118.2","caught","","0","0","0","0","","0","0","0","17","0","0","0","0","4","21","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:605661","Ryan Rickelton","WK","Y","25","16","1","3","156.2","lbw","","0","0","0","0","","0","0","0","51","0","0","0","0","4","55","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:911707","Harry Brook","BAT","Y","8","7","0","1","114.3","caught","","0","0","0","0","","0","0","0","14","0","0","0","0","4","18","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:272450","Mitchell Marsh","AR","Y","41","27","3","3","151.9","caught","","0","0","0","0","","1","0","0","75","0","8","0","0","4","87","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:641423","Dan Lawrence","BAT","Y","2","4","0","0","50","caught","0.8","0","0","13","0","15.6","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:578769","Ed Barnard","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:211748","Benny Howell","AR","Y","0","1","0","0","0","caught","1.7","0","1","24","0","14.4","0","0","0","-2","1","0","0","0","4","3","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:596417","Brydon Carse","BOWL","Y","4","5","0","0","80","caught","3.3","0","7","18","2","5.4","0","0","0","4","71","0","0","0","4","79","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:826915","Nathan Ellis","BOWL","Y","0","1","0","0","0","caught","3.3","0","8","22","1","6.6","0","0","0","0","46","0","0","0","4","50","cricsheet · official","Y","10","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:734459","Abrar Ahmed","BOWL","Y","7","3","0","1","233.3","","1.7","0","1","30","0","18","0","0","0","13","1","0","0","0","4","18","cricsheet · official","Y","11","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:1027781","Matthew Potts","BOWL","Y","9","6","1","0","150","run out","3.2","0","8","33","0","10.42","0","0","0","13","8","0","0","0","4","25","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:602155","Tom Alsop","WK","Y","31","18","0","3","172.2","lbw","","0","0","0","0","","0","0","0","53","0","0","0","0","4","57","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:461632","Reece Topley","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:1023361","Liam Patterson-White","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","ci:1264775","Tom Lawes","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","MTSUNL","slug:matthew-revis","Matthew Revis","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — MTMILO v MTSUNL","2026-07-21","?","","JR Philippe","BAT","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","N","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:1096092","Jamie Smith","WK","Y","3","3","0","0","100","bowled","","0","0","0","0","","0","0","1","3","0","6","0","0","4","13","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:595978","Tristan Stubbs","BAT","Y","4","7","0","0","57.1","caught","","0","0","0","0","","0","0","0","4","0","0","0","0","4","8","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:321777","David Miller","BAT","Y","44","35","3","1","125.7","run out","","0","0","0","0","","1","0","0","66","0","8","0","0","4","78","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:325012","Marcus Stoinis","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:462727","Tom Abell","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:772293","Michael Pepper","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:288992","Chris Jordan","BOWL","Y","1","1","0","0","100","","2.2","0","3","24","0","11.08","1","0","0","1","3","8","0","0","4","16","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:244497","Adil Rashid","BOWL","Y","0","0","0","0","","","3.3","0","6","18","0","5.4","0","0","0","0","6","0","0","0","4","10","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:669855","Jofra Archer","BOWL","Y","4","4","0","0","100","run out","3.3","0","5","22","0","6.6","0","0","0","4","5","0","0","0","4","13","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:573170","Luke Wood","BOWL","Y","2","1","0","0","200","","2.5","0","6","29","0","11.6","0","0","0","2","6","0","0","0","4","12","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:557298","Dan Worrall","BOWL","Y","0","0","0","0","","","2.5","0","6","15","1","6","0","0","1","0","36","6","0","0","4","46","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:1280097","Ben McKinney","BAT","Y","4","9","0","0","44.4","caught","","0","0","0","0","","0","0","0","4","0","0","0","0","4","8","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:1079380","Nikhil Chaudhary","AR","Y","19","12","3","0","158.3","caught","2.5","0","4","19","2","7.6","0","0","0","31","76","0","0","0","4","111","cricsheet · official","Y","6","⚠ runs 19/21 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:1379431","Thomas Rew","WK","Y","41","30","5","1","136.7","caught","","0","0","0","0","","0","0","0","71","0","0","0","0","4","75","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","ci:1434859","Caleb Falconer","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:669365","Phil Salt","WK","Y","49","37","2","1","132.4","","","0","0","0","0","","0","0","1","67","0","6","0","0","4","77","cricsheet · official","Y","1","⚠ runs 0/49; 4s 0/2; 6s 0/1 (cricapi/ESPN)","⚠ revised: runs 0→49; 4s 0→2; 6s 0→1","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:605575","Matthew Short","AR","Y","20","15","4","0","133.3","caught","1.7","0","5","5","1","3","1","0","0","36","35","8","0","0","4","83","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:303669","Joe Root","BAT","Y","15","15","2","0","100","run out","1.7","0","3","18","0","10.8","1","0","0","23","3","8","0","0","4","38","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:959767","Rachin Ravindra","AR","Y","24","16","2","0","150","caught","","0","0","0","0","","1","0","1","32","0","14","0","0","4","50","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:470633","Tom Kohler-Cadmore","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:247235","Chris Woakes","AR","Y","0","0","0","0","","","3.3","0","5","28","1","8.4","0","0","1","0","35","6","0","0","4","45","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:696401","Marco Jansen","AR","Y","0","0","0","0","","","3.3","0","10","17","2","5.1","0","0","1","0","74","6","0","0","4","84","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:1200126","Ben Kellaway","AR","Y","0","0","0","0","","","","0","0","0","0","","1","0","0","0","0","8","0","0","4","12","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:493773","Lockie Ferguson","BOWL","Y","0","0","0","0","","","3.3","0","4","34","0","10.2","0","0","0","0","4","0","0","0","4","8","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:772061","Sam Cook","BOWL","Y","0","0","0","0","","","3.3","0","9","26","1","7.8","0","0","1","0","47","6","0","0","4","57","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:1152986","Jafer Chohan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:1112537","Jordan Cox","WK","Y","6","4","0","0","150","bowled","","0","0","0","0","","0","0","0","6","0","0","0","0","4","10","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:1195664","Asa Tribe","BAT","Y","11","12","1","0","91.7","","","0","0","0","0","","0","0","0","15","0","0","0","0","4","19","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTWLF","ci:1260230","Tom Aspinwall","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — MTSBR v MTWLF","2026-07-22","MTSBR","slug:saif-zaib","Saif Zaib","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:297433","Jonny Bairstow","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:1070665","Dewald Brevis","BAT","Y","22","23","2","0","95.7","caught and bowled","","0","0","0","0","","0","0","0","30","0","0","0","0","4","34","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:403902","Liam Livingstone","AR","Y","69","40","4","5","172.5","bowled","3.3","0","10","14","2","4.2","1","0","1","123","82","14","0","0","4","223","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:1385640","Lhuan-dre Pretorius","BAT","Y","12","13","1","1","92.3","caught","","0","0","0","0","","0","0","0","22","0","0","0","0","4","26","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:525992","Adam Hose","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:308251","David Willey","AR","Y","0","0","0","0","","","3.3","0","7","0","1","0","0","0","1","0","37","6","0","0","4","47","cricsheet · official","Y","","⚠ wkts 0/1 (cricapi/ESPN)","⚠ revised: wkts 0→1","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:510530","Jamie Overton","AR","Y","1","1","0","0","100","","1.7","0","5","15","0","9","1","0","0","1","5","8","0","0","4","18","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:1231590","James Coles","AR","Y","1","3","0","0","33.3","caught","2.5","0","4","24","1","9.6","0","0","1","1","34","6","0","0","4","45","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:379504","Adam Zampa","BOWL","Y","0","0","0","0","","","2.5","0","6","27","2","10.8","0","0","0","0","86","0","0","0","4","90","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:450860","Adam Milne","BOWL","Y","0","0","0","0","","","2.5","0","9","11","1","4.4","0","0","0","0","47","0","0","0","4","51","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:459257","Tymal Mills","BOWL","Y","0","0","0","0","","","0.8","0","1","14","0","16.8","0","0","0","0","1","0","0","0","4","5","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:1184436","James Rew","WK","Y","0","2","0","0","0","caught","","0","0","0","0","","0","0","1","-2","0","6","0","0","4","8","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:660889","Mason Crane","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","ci:1129635","Matthew Fisher","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:308967","Jos Buttler","WK","Y","16","11","1","1","145.5","bowled","","0","0","0","0","","0","0","0","26","0","0","0","0","4","30","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:600498","Aiden Markram","BAT","Y","1","10","0","0","10","lbw","","0","0","0","0","","0","0","0","1","0","0","0","0","4","5","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:595739","Leus du Plooy","BAT","Y","6","4","1","0","150","bowled","","0","0","0","0","","1","0","0","10","0","8","0","0","4","22","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:436757","Heinrich Klaasen","WK","Y","17","11","1","1","154.5","caught","","0","0","0","0","","0","0","0","27","0","0","0","0","4","31","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:211855","Liam Dawson","AR","Y","9","9","1","0","100","bowled","3.3","0","9","23","1","6.9","0","0","0","13","47","0","0","0","4","64","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:909225","Paul Walter","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:1126982","Gus Atkinson","BOWL","Y","6","4","1","0","150","caught","3.3","0","12","15","2","4.5","2","0","0","10","76","16","0","0","4","106","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:1150772","Tom Hartley","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:1182529","Noor Ahmad","BOWL","Y","2","3","0","0","66.7","","3.3","0","6","36","0","10.8","0","0","0","2","6","0","0","0","4","12","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:857975","Josh Tongue","BOWL","Y","1","1","0","0","100","run out","3.3","0","6","26","1","7.8","0","0","0","1","36","0","0","0","4","41","cricsheet · official","Y","10","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:1191192","Sonny Baker","BOWL","Y","0","0","0","0","","","3.3","0","9","29","2","8.7","0","0","0","0","81","0","0","0","4","85","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:625964","Tim Seifert","WK","Y","67","45","6","3","148.9","caught","","0","0","0","0","","0","0","0","117","0","0","0","0","4","121","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:641387","Max Holden","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:1260386","Tawanda Muyeye","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:788101","Tom Moores","WK","Y","0","2","0","0","0","run out","","0","0","0","0","","1","0","0","-2","0","8","0","0","4","10","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTMSG","ci:857979","George Scrimshaw","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","MTLSP","slug:andrew-tye","Andrew Tye","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — MTLSP v MTMSG","2026-07-23","?","","KS Carlson","BAT","Y","19","19","1","1","100","bowled","","0","0","0","0","","0","0","0","29","0","0","0","0","4","33","cricsheet · official","N","2","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1099224","Will Smeed","BAT","Y","51","28","2","3","182.1","caught","","0","0","0","0","","0","0","0","85","0","0","0","0","4","89","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:571911","Joe Clarke","WK","Y","68","33","7","4","206.1","caught","","0","0","0","0","","2","0","0","128","0","16","0","0","4","148","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
