"Match","Date","Team","Player ID","Full Name","Role","Played","Runs","Balls","4s","6s","SR","Dismissal","Overs","Maidens","Dots","Runs Conceded","Wickets","Econ","Catches","Stumpings","Run Outs","Pts Bat","Pts Bowl","Pts Field","Pts SR","Pts Econ","Pts XI","Fantasy Points","Source","In Squad List","Bat Order","L1 Recon","L2 Recon","Match Status","Recon Flag","Player Recon"
"Match 11 — GG v KR","2026-07-25","KR","ci:955235","Nuwan Thushara","BOWL","Y","0","0","0","0","","","4","0","6","33","3","8.25","1","0","0","0","108","8","0","0","4","120","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:712219","Zahir Khan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:949473","Brandon McMullen","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:704693","Lahiru Udara","BAT","Y","16","15","3","0","106.7","caught","","0","0","0","0","","0","0","0","28","0","0","0","0","4","32","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:721041","Dushan Hemantha","AR","Y","0","0","0","0","","","1","0","1","15","0","15","0","0","0","0","1","0","0","0","4","5","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:985497","Muditha Lakshan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:823509","Dale Phillips","BAT","Y","34","25","3","2","136","bowled","","0","0","0","0","","0","0","0","62","0","0","2","0","4","68","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:1329936","Sahan Mihira","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:1075869","Isitha Wijesundera","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","ci:1072470","Shaheen Shah Afridi","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","GG","ci:410765","Nurul Hasan","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","GG","ci:1070229","Milan Ratnayake","BOWL","Y","1","1","0","0","100","run out","4","0","2","32","0","8","1","0","0","1","2","8","0","0","4","15","cricsheet · official","Y","9","","✓ complete","COMPLETED","",""
"Match 11 — GG v KR","2026-07-25","KR","","PWH de Silva","AR","Y","16","12","1","1","133.3","caught","4","0","10","26","1","6.5","2","0","0","26","40","16","2","2","4","90","cricsheet · official","N","5","","✓ complete","COMPLETED","",""
"Match 12 — DS v CK","2026-07-25","DS","ci:647785","Sahibzada Farhan","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:429754","Niroshan Dickwella","WK","Y","8","4","1","0","200","run out","","0","0","0","0","","1","0","1","12","0","14","0","0","4","30","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:269280","Reeza Hendricks","BAT","Y","4","7","1","0","57.1","caught","","0","0","0","0","","0","0","0","8","0","0","0","0","4","12","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:300628","Dinesh Chandimal","BAT","Y","2","6","0","0","33.3","caught","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:1171180","Pavan Rathnayake","BAT","Y","50","30","6","1","166.7","caught and bowled","","0","0","0","0","","0","0","0","88","0","0","4","0","4","96","cricsheet · official","Y","4","⚠ runs 50/51 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:596436","Marques Ackerman","BAT","Y","40","33","3","1","121.2","lbw","1","0","1","0","0","0","0","0","1","62","1","6","0","0","4","73","cricsheet · official","Y","5","⚠ runs 0/40; 4s 0/3; 6s 0/1 (cricapi/ESPN)","⚠ revised: runs 0→40; 4s 0→3; 6s 0→1","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 12 — DS v CK","2026-07-25","DS","ci:629084","Ramesh Mendis","AR","Y","8","7","2","0","114.3","caught","1","0","5","5","1","5","0","0","0","16","43","0","0","0","4","63","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:1379076","Gayana Weerasinghe","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:1138316","Maheesh Theekshana","BOWL","Y","13","12","1","1","108.3","caught","4","0","4","50","0","12.5","0","0","0","23","4","0","0","-6","4","25","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:574178","Akila Dananjaya","AR","Y","0","0","0","0","","","3","0","6","23","0","7.67","0","0","0","0","6","0","0","0","4","10","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:552152","Dushmantha Chameera","BOWL","Y","2","6","0","0","33.3","","4","0","10","41","1","10.25","1","0","0","2","48","8","0","-2","4","60","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:352048","Gulbadin Naib","AR","Y","28","13","1","3","215.4","lbw","2","0","5","15","1","7.5","0","0","0","54","35","0","6","0","4","99","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:1185538","Mohammad Wasim","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:334621","Shadley van Schalkwyk","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:974175","Fazalhaq Farooqi","BOWL","Y","0","0","0","0","","","4","0","3","41","1","10.25","0","0","0","0","33","0","0","-2","4","35","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:792519","Dhananjaya Lakshan","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:727399","Sachitha Jayatilake","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:784375","Vishva Kumara","BOWL","Y","3","3","0","0","100","","1","0","2","7","0","7","0","0","0","3","2","0","0","0","4","9","cricsheet · official","Y","10","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:1393938","Sharujan Shanmuganathan","BAT","Y","12","12","1","0","100","lbw","","0","0","0","0","","1","0","0","16","0","8","0","0","4","28","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:629074","Kusal Mendis","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:629076","Sadeera Samarawickrama","BAT","Y","16","13","2","0","123.1","lbw","","0","0","0","0","","1","0","0","24","0","8","0","0","4","36","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:784373","Kamindu Mendis","AR","Y","88","39","9","4","225.6","","","0","0","0","0","","0","0","0","160","0","0","6","0","4","170","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:603410","Ben McDermott","BAT","Y","14","15","1","1","93.3","caught","","0","0","0","0","","0","0","0","24","0","0","0","0","4","28","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:681681","Janith Liyanage","BAT","Y","17","11","2","1","154.5","caught","1","0","2","10","0","10","0","0","0","31","2","0","4","0","4","41","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:355269","Jimmy Neesham","AR","Y","6","6","0","0","100","","2","0","3","17","0","8.5","0","0","0","6","3","0","0","0","4","13","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:1070229","Milan Ratnayake","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:926629","Hasan Mahmud","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:370040","Jeffrey Vandersay","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:974109","Mujeeb Ur Rahman","BOWL","Y","0","0","0","0","","","4","0","10","33","2","8.25","1","0","0","0","78","8","0","0","4","90","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:629080","Binura Fernando","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:596097","Rubin Hermann","WK","Y","39","24","6","1","162.5","run out","","0","0","0","0","","0","0","0","73","0","0","4","0","4","81","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:794713","Kushal Bhurtel","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:1203995","Shahnawaz Dahani","BOWL","Y","0","0","0","0","","","4","0","16","20","2","5","0","0","1","0","76","12","0","4","4","96","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:931015","Thanuka Dabare","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:1210287","Movin Subasingha","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:1282476","Wanuja Sahan","BOWL","Y","0","0","0","0","","","3","0","5","34","1","11.33","0","0","0","0","35","0","0","-4","4","35","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:954003","Anthony Pragasam","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","CK","ci:1282475","Malsha Tharupathi","BAT","Y","0","0","0","0","","","3","0","6","26","1","8.67","2","0","0","0","44","16","0","0","4","64","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","ci:784375","Vishva Kumara","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 12 — DS v CK","2026-07-25","DS","","RMMP Rathnayake","AR","Y","0","0","0","0","","","3","0","3","26","1","8.67","0","0","0","0","33","0","0","0","4","37","cricsheet · official","N","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1161050","Sediqullah Atal","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1364325","Vishen Halambage","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:300631","Kusal Perera","WK","Y","4","3","1","0","133.3","caught","","0","0","0","0","","0","0","0","8","0","0","0","0","4","12","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:784379","Wanindu Hasaranga","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:49764","Angelo Mathews","AR","Y","7","18","0","0","38.9","caught","","0","0","0","0","","0","0","0","7","0","0","-6","0","4","5","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:477021","Vijay Shankar","AR","Y","0","3","0","0","0","caught","","0","0","0","0","","0","0","0","-2","0","0","0","0","4","2","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:8917","Moeen Ali","AR","Y","7","11","0","0","63.6","caught","2","0","3","29","0","14.5","0","0","0","7","3","0","-2","-6","4","6","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1253695","Pawan Sandesh","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:826901","Daniel Sams","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:786925","Asitha Fernando","BOWL","Y","0","1","0","0","0","run out","3","0","5","28","0","9.33","1","0","0","0","5","8","0","0","4","17","cricsheet · official","Y","10","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1364328","Garuka Sanketh","AR","Y","0","3","0","0","0","","2","0","5","19","0","9.5","0","0","0","0","5","0","0","0","4","9","cricsheet · official","Y","11","⚠ runs 0/1 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 13 — KR v JK","2026-07-26","KR","ci:955235","Nuwan Thushara","BOWL","Y","0","0","0","0","","","4","0","3","49","0","12.25","0","0","0","0","3","0","0","-6","4","1","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:712219","Zahir Khan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:949473","Brandon McMullen","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:704693","Lahiru Udara","BAT","Y","54","41","6","2","131.7","lbw","","0","0","0","0","","1","0","0","98","0","8","2","0","4","112","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:721041","Dushan Hemantha","AR","Y","2","3","0","0","66.7","caught","2","0","3","20","1","10","0","0","0","2","33","0","0","-2","4","37","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:985497","Muditha Lakshan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:823509","Dale Phillips","BAT","Y","2","3","0","0","66.7","lbw","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1329936","Sahan Mihira","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1075869","Isitha Wijesundera","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","ci:1072470","Shaheen Shah Afridi","BOWL","Y","22","19","1","2","115.8","caught","4","0","11","27","3","6.75","0","0","0","38","121","0","0","2","4","165","cricsheet · official","Y","9","⚠ runs 13/22; 6s 1/2 (cricapi/ESPN)","⚠ revised: runs 13→22; 6s 1→2","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:784369","Avishka Fernando","BAT","Y","66","36","10","2","183.3","caught","","0","0","0","0","","1","0","0","126","0","8","6","0","4","144","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 13 — KR v JK","2026-07-26","JK","ci:1075863","Kamil Mishara","WK","Y","78","53","6","4","147.2","caught","","0","0","0","0","","0","0","0","138","0","0","2","0","4","144","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:921509","Ibrahim Zadran","BAT","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:342619","Bhanuka Rajapaksa","BAT","Y","1","2","0","0","50","bowled","","0","0","0","0","","1","0","0","1","0","8","0","0","4","13","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:56143","Shakib Al Hasan","AR","Y","0","0","0","0","","","3","0","9","18","1","6","0","0","0","0","39","0","0","2","4","45","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:1152427","Dunith Wellalage","AR","Y","0","1","0","0","0","","4","0","10","21","3","5.25","0","0","0","0","104","0","0","4","4","112","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:1186658","Chamindu Wickramasinghe","AR","Y","10","7","1","0","142.9","bowled","","0","0","0","0","","0","0","0","14","0","0","0","0","4","18","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:1282477","Traveen Mathews","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:538506","Taskin Ahmed","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:221140","David Wiese","AR","Y","0","0","0","0","","","1","0","1","5","1","5","2","0","0","0","39","16","0","0","4","59","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:1462402","Kugathas Mathulan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:793007","Dilshan Madushanka","BOWL","Y","0","0","0","0","","","4","0","14","20","0","5","1","0","1","0","14","20","0","4","4","42","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 13 — KR v JK","2026-07-26","JK","ci:1126045","Nishan Madushka","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:960361","Sandeep Lamichhane","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:32966","Piyush Chawla","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:384525","Zahoor Khan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:379887","Lizaad Williams","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:1074333","Nuwanidu Fernando","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:801817","Mohommed Shiraz","BOWL","Y","0","0","0","0","","","3.3","0","0","9","2","2.7","0","0","0","0","68","0","0","6","4","78","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 13 — KR v JK","2026-07-26","JK","ci:1439495","Praveen Manisha","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","ci:990031","Towhid Hridoy","BAT","Y","35","21","2","1","166.7","","","0","0","0","0","","1","0","0","53","0","8","4","0","4","69","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","JK","","T Mathew","AR","Y","0","0","0","0","","","3","0","7","21","1","7","0","0","0","0","37","0","0","2","4","43","cricsheet · official","N","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 13 — KR v JK","2026-07-26","KR","","PWH de Silva","AR","Y","3","5","0","0","60","caught","3","0","4","23","0","7.67","0","0","0","3","4","0","0","0","4","11","cricsheet · official","N","7","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:1027867","Lasith Croospulle","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:326637","Chris Lynn","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:536936","Litton Das","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:784367","Charith Asalanka","BAT","Y","31","20","2","2","155","caught","","0","0","0","0","","0","0","0","55","0","0","4","0","4","63","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:348148","Mohammad Nawaz","AR","Y","3","5","0","0","60","bowled","2","0","6","6","1","3","0","0","0","3","36","0","0","6","4","49","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:437316","Dasun Shanaka","AR","Y","0","1","0","0","0","caught","1","0","2","18","0","18","1","0","0","-2","2","8","0","0","4","12","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:623695","Chamika Karunaratne","AR","Y","72","34","4","6","211.8","","1","0","1","13","0","13","0","0","0","132","1","0","6","0","4","143","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:1364326","Dinura Kalupahana","BOWL","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:826689","Pramod Madushan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 14 — GG v DS","2026-07-26","GG","ci:1306214","Eshan Malinga","BOWL","Y","0","0","0","0","","","4","1","10","32","1","8","0","0","0","0","52","0","0","0","4","56","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
