Match,Date,Team,Player ID,Full Name,Role,Played,Runs,Balls,4s,6s,SR,Dismissal,Overs,Maidens,Dots,Runs Conceded,Wickets,Econ,Catches,Stumpings,Run Outs,Pts Bat,Pts Bowl,Pts Field,Pts SR,Pts Econ,Pts XI,Fantasy Points,Source,In Squad List,Bat Order,L1 Recon,L2 Recon,Match Status,Recon Flag,Player Recon
Match 1 — JK v GG,2026-07-17,JK,slug:avishka-fernando,Avishka Fernando,BAT,Y,34,21,2,3,161.9,c Mohammad Nawaz b Eshan Malinga,,0,0,0,0,,1,0,0,64,0,8,4,0,4,80,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,1,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,65cebd5d,Kamil Mishara,WK,Y,28,14,6,0,200.0,c V Viyaskanth b Akif Javed,,0,0,0,0,,0,0,0,56,0,0,6,0,4,66,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,2,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,d4550956,Ibrahim Zadran,BAT,Y,2,3,0,0,66.7,c V Viyaskanth b Eshan Malinga,,0,0,0,0,,1,0,0,2,0,8,0,0,4,14,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,3,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:bhanuka-rajapaksa,Bhanuka Rajapaksa,BAT,Y,2,5,0,0,40.0,c Dasun Shanaka b Charith Asalanka,,0,0,0,0,,0,0,0,2,0,0,0,0,4,6,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,5,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,7dc35884,Shakib Al Hasan,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,736123bb,Dunith Wellalage,AR,Y,40,24,4,2,166.7,c and b V Viyaskanth,3.0,0,11,10,1,3.33,0,0,0,72,41,0,4,6,4,127,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,6,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:chamindu-wickramasinghe,Chamindu Wickramasinghe,AR,Y,24,10,1,3,240.0,run out ((sub)Virandeep Singh),,0,0,0,0,,0,0,0,46,0,0,6,0,4,56,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,8,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:traveen-mathews,Traveen Mathews,AR,Y,6,7,1,0,85.7,b Eshan Malinga,4.0,0,0,38,0,9.5,0,0,0,10,0,0,0,0,4,14,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,10,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,ef18b66e,Taskin Ahmed,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,aa8d28ae,David Wiese,AR,Y,15,19,0,1,78.9,c Sahan Arachchige b Akif Javed,3.0,0,7,45,1,15.0,1,0,0,21,37,8,0,-6,4,64,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,7,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:kugathas-mathulan,Kugathas Mathulan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:dilshan-madushanka,Dilshan Madushanka,BOWL,Y,0,0,0,0,,,2.0,0,2,40,0,20.0,0,0,0,0,2,0,0,-6,4,0,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:nishan-madushka,Nishan Madushka,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,b410bd3d,Sandeep Lamichhane,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,98ae73b1,Piyush Chawla,BOWL,Y,7,5,0,1,140.0,c C Karunaratne b Dasun Shanaka,4.0,0,7,43,2,10.75,1,0,0,13,67,8,0,-2,4,90,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,9,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,f0e293b0,Zahoor Khan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:lizaad-williams,Lizaad Williams,BOWL,Y,0,2,0,0,0.0,,3.0,0,8,28,2,9.33,0,0,0,0,68,0,0,0,4,72,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,11,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:nuwanidu-fernando,Nuwanidu Fernando,BAT,Y,4,10,0,0,40.0,c Mehidy Hasan Miraz b Eshan Malinga,1.0,0,2,7,0,7.0,2,0,0,4,2,16,-6,0,4,20,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,4,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,cdac5a3d,Mohommed Shiraz,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,JK,slug:praveen-manisha,Praveen Manisha,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,e30c9b2d,Lasith Croospulle,BAT,Y,1,4,0,0,25.0,c Avishka Fernando b Dunith Wellalage,,0,0,0,0,,0,0,0,1,0,0,0,0,4,5,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,2,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:chris-lynn,Chris Lynn,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,espn:536936,Litton Das,WK,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:charith-asalanka,Charith Asalanka,BAT,Y,65,38,7,3,171.1,c Ibrahim Zadran b Wiese,1.0,0,3,4,1,4.0,0,0,0,119,33,0,6,0,4,162,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,3,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,3086f7a4,Mohammad Nawaz,AR,Y,21,9,0,3,233.3,c Wiese b Chawla,1.0,0,2,5,0,5.0,1,0,0,39,2,8,0,0,4,53,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,7,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,espn:437316,Dasun Shanaka,AR,Y,31,9,2,3,344.4,,3.0,0,7,28,1,9.33,1,0,0,61,37,8,0,0,4,110,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,6,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:chamika-karunaratne,Chamika Karunaratne,AR,Y,0,0,0,0,,,2.0,0,2,20,0,10.0,1,0,0,0,2,8,0,-2,4,12,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:dinura-kalupahana,Dinura Kalupahana,BOWL,Y,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,4,4,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:pramod-madushan,Pramod Madushan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:eshan-malinga,Eshan Malinga,BOWL,Y,0,0,0,0,,,3.7,0,15,26,4,7.09,0,0,0,0,151,0,0,0,4,155,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,03a83c50,Vijayakanth Viyaskanth,BOWL,Y,0,0,0,0,,,3.0,0,8,32,1,10.67,3,0,0,0,38,28,0,-2,4,68,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,⚠ wkts 0/1 (cricapi/ESPN),⏳ pending official,LIVE,⏳ pending recon approval (1 player),⏳ unreconciled
Match 1 — JK v GG,2026-07-17,GG,slug:mehidy-hasan-miraz,Mehidy Hasan Miraz,AR,Y,10,17,1,0,58.8,c Nuwanidu Fernando b Lizaad Williams,2.0,0,5,29,0,14.5,1,0,0,14,5,8,-4,-6,4,21,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,4,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:sam-harper,Sam Harper,WK,Y,40,19,8,1,210.5,c Chawla b Lizaad Williams,,0,0,0,0,,0,0,0,82,0,0,6,0,4,92,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,1,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,415d30b6,Virandeep Singh,AR,Y,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,4,4,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:akif-javed,Akif Javed,BOWL,Y,0,0,0,0,,,4.0,0,13,31,2,7.75,0,0,0,0,73,0,0,0,4,77,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,✓ clean,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:kasun-rajitha,Kasun Rajitha,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:sahan-arachchige,Sahan Arachchige,AR,Y,35,24,3,2,145.8,c Nuwanidu Fernando b Chawla,,0,0,0,0,,1,0,0,63,0,8,2,0,4,77,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,5,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:tharindu-rathnayake,Tharindu Rathnayake,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,4b6f6b73,Sachindu Colombage,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 1 — JK v GG,2026-07-17,GG,slug:uri-koththigoda,Uri Koththigoda,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 2 — KR v DS,2026-07-18,KR,3c28853f,Sediqullah Atal,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:vishen-halambage,Vishen Halambage,BAT,Y,2,5,0,0,40.0,c Pavan Rathnayake b Mohammad Wasim Jr,,0,0,0,0,,0,0,0,2,0,0,0,0,4,6,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,1,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:kusal-perera,Kusal Perera,WK,Y,8,5,2,0,160.0,c Niroshan Dickwella b Dushmantha Chameera,,0,0,0,0,,0,0,0,16,0,0,0,0,4,20,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,2,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:wanindu-hasaranga,Wanindu Hasaranga,AR,Y,21,10,1,2,210.0,c Vishwa Lahiru b Maheesh Theekshana,4.0,0,4,37,0,9.25,1,0,0,37,4,8,6,0,4,59,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,6,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:angelo-mathews,Angelo Mathews,AR,Y,8,8,1,0,100.0,b Gulbadin Naib,1.0,0,1,13,0,13.0,0,0,0,12,1,0,0,0,4,17,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,5,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,0994d0ae,Vijay Shankar,AR,Y,41,18,3,3,227.8,,,0,0,0,0,,2,0,0,75,0,16,6,0,4,101,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,7,✓ clean,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:moeen-ali,Moeen Ali,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:pawan-sandesh,Pawan Sandesh,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,caf69bf7,Daniel Sams,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:asitha-fernando,Asitha Fernando,BOWL,Y,0,0,0,0,,,4.0,0,3,52,1,13.0,0,0,0,0,41,0,0,-6,4,39,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,40db4769,Garuka Sanketh,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:nuwan-thushara,Nuwan Thushara,BOWL,Y,0,0,0,0,,,4.0,0,8,35,2,8.75,0,0,0,0,76,0,0,0,4,80,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:zahir-khan,Zahir Khan,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,436c763a,Brandon McMullen,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:lahiru-udara,Lahiru Udara,BAT,Y,44,28,5,2,157.1,c Dhananjaya Lakshan b Gulbadin Naib,,0,0,0,0,,0,0,0,80,0,0,4,0,4,88,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,3,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:dushan-hemantha,Dushan Hemantha,AR,Y,7,7,1,0,100.0,,4.0,0,7,26,2,6.5,0,0,0,11,67,0,0,2,4,84,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,8,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:muditha-lakshan,Muditha Lakshan,BOWL,Y,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,4,4,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:dale-phillips,Dale Phillips,BAT,Y,52,39,5,2,133.3,c Maheesh Theekshana b Mohammad Wasim Jr,,0,0,0,0,,0,0,0,92,0,0,2,0,4,98,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,4,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,slug:sahan-mihira,Sahan Mihira,WK,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,be620896,Isitha Wijesundera,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,1aba45cd,Sahibzada Farhan,BAT,Y,23,13,4,0,176.9,c Shaheen Afridi b Nuwan Thushara,,0,0,0,0,,0,0,0,39,0,0,6,0,4,49,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,2,✓ clean,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,45963d9e,Niroshan Dickwella,WK,Y,7,4,0,1,175.0,b Nuwan Thushara,,0,0,0,0,,1,0,0,13,0,8,0,0,4,25,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,3,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:reeza-hendricks,Reeza Hendricks,BAT,Y,87,50,11,2,174.0,,,0,0,0,0,,0,0,0,155,0,0,6,0,4,165,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,4,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,8dd02a98,Dinesh Chandimal,BAT,Y,8,5,0,1,160.0,c Vijay Shankar b Shaheen Afridi,,0,0,0,0,,0,0,0,14,0,0,0,0,4,18,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,1,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:pavan-rathnayake,Pavan Rathnayake,BAT,Y,7,5,1,0,140.0,c Wanindu Hasaranga b Dushan Hemantha,,0,0,0,0,,1,0,0,11,0,8,0,0,4,23,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,5,✓ clean,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:marques-ackerman,Marques Ackerman,BAT,Y,16,15,2,0,106.7,lbw b Asitha Fernando,,0,0,0,0,,0,0,0,24,0,0,0,0,4,28,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,6,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:ramesh-mendis,Ramesh Mendis,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:gayana-weerasinghe,Gayana Weerasinghe,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,f24c6701,Maheesh Theekshana,BOWL,Y,0,0,0,0,,,4.0,0,9,33,1,8.25,1,0,0,0,39,8,0,0,4,51,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,5b16a806,Akila Dananjaya,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:dushmantha-chameera,Dushmantha Chameera,BOWL,Y,0,0,0,0,,,4.0,0,9,39,1,9.75,0,0,0,0,39,0,0,0,4,43,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,9f77963a,Gulbadin Naib,AR,Y,46,23,2,4,200.0,,2.0,0,3,19,2,9.5,0,0,0,82,71,0,6,0,4,163,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,8,✓ clean,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,9e9af5f2,Mohammad Wasim,BOWL,Y,0,0,0,0,,,4.0,0,7,39,2,9.75,0,0,0,0,67,0,0,0,4,71,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,97b0e4ff,Shadley van Schalkwyk,AR,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,e9c7f0d0,Fazalhaq Farooqi,BOWL,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:dhananjaya-lakshan,Dhananjaya Lakshan,AR,Y,6,6,0,0,100.0,c Vijay Shankar b Dushan Hemantha,2.0,0,3,25,0,12.5,1,0,0,6,3,8,0,-6,4,15,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,7,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:sachitha-jayatilake,Sachitha Jayatilake,WK,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,slug:vishva-kumara,Vishva Kumara,BOWL,Y,0,0,0,0,,,,0,9,0,0,,0,0,0,0,0,0,0,0,4,4,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,KR,,Shaheen Afridi,BOWL,Y,0,0,0,0,,,3.0,0,0,41,1,13.67,1,0,0,0,30,8,0,-6,4,36,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",N,,,⏳ pending official,COMPLETED,,
Match 2 — KR v DS,2026-07-18,DS,,Vishwa Lahiru,BOWL,Y,0,0,0,0,,,4.0,0,0,30,0,7.5,1,0,0,0,0,8,0,0,4,12,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",N,,,⏳ pending official,COMPLETED,,
Match 3 — GG v CK,2026-07-18,GG,e30c9b2d,Lasith Croospulle,BAT,Y,17,12,3,0,141.7,c Kusal Mendis b Hasan Mahmud,,0,0,0,0,,0,0,0,29,0,0,2,0,4,35,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,2,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 3 — GG v CK,2026-07-18,GG,slug:chris-lynn,Chris Lynn,BAT,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 3 — GG v CK,2026-07-18,GG,espn:536936,Litton Das,WK,N,,,,,,,,,,,,,,,,,,,,,,,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
Match 3 — GG v CK,2026-07-18,GG,slug:charith-asalanka,Charith Asalanka,BAT,Y,28,21,0,2,133.3,c James Neesham b Hasan Mahmud,,0,0,0,0,,0,0,0,44,0,0,2,0,4,50,"cricapi + ESPN dots/XI · ⏳ provisional (dots unverified, awaiting cricsheet)",Y,4,,⏳ pending official,LIVE,⏳ pending recon approval (1 player),
